onset,duration,trial_type
0.0229,4.0226,Ins_repos
6.0455,1.0226,fixation_left
8.5682,1.0226,fixation_left
11.0909,1.0226,fixation_left
13.6136,1.0226,fixation_left
16.1363,1.0226,fixation_left
18.6589,1.0226,fixation_left
21.1816,1.0226,fixation_left
23.7043,1.0226,fixation_left
26.227,1.0226,fixation_left
28.7496,1.0226,fixation_left
31.2723,1.0226,fixation_right
33.795,1.0226,fixation_right
36.3177,1.0226,fixation_right
38.8403,1.0226,fixation_right
41.363,1.0226,fixation_right
43.8857,1.0226,fixation_right
46.4084,1.0226,fixation_right
48.9311,1.0226,fixation_right
51.4537,1.0226,fixation_right
53.9764,1.0226,fixation_right
56.4992,3.0226,Bfix
59.5385,4.0226,Ins_bouche
65.5612,1.0226,tongue_left
68.0838,1.0226,tongue_left
70.6065,1.0225,tongue_left
73.1292,1.0226,tongue_left
75.6519,1.0226,tongue_left
78.1745,1.0226,tongue_left
80.6972,1.0226,tongue_left
83.2199,1.0226,tongue_left
85.7426,1.0226,tongue_left
88.2652,1.0226,tongue_left
90.7879,1.0226,tongue_right
93.3106,1.0226,tongue_right
95.8333,1.0226,tongue_right
98.3559,1.0226,tongue_right
100.8786,1.0226,tongue_right
103.4013,1.0225,tongue_right
105.924,1.0226,tongue_right
108.4466,1.0226,tongue_right
110.9693,1.0226,tongue_right
113.492,1.0226,tongue_right
116.0146,3.0228,Bfix
119.0375,4.0226,Ins_jambe
125.0602,1.0226,foot_left
127.5828,1.0226,foot_left
130.1055,1.0226,foot_left
132.6282,1.0226,foot_left
135.1508,1.0226,foot_left
137.6735,1.0226,foot_left
140.1962,1.0226,foot_left
142.7189,1.0226,foot_left
145.2415,1.0226,foot_left
147.7642,1.0226,foot_left
150.2869,1.0226,foot_right
152.8096,1.0226,foot_right
155.3322,1.0226,foot_right
157.8549,1.0226,foot_right
160.3776,1.0226,foot_right
162.9003,1.0226,foot_right
165.423,1.0226,foot_right
167.9457,1.0226,foot_right
170.4683,1.0226,foot_right
172.991,1.0226,foot_right
175.5137,3.0226,Bfix
178.5529,4.0226,Ins_yeux
184.5756,1.0226,saccade_left
187.0983,1.0226,saccade_left
189.621,1.0226,saccade_left
192.1436,1.0226,saccade_left
194.6663,1.0226,saccade_left
197.189,1.0226,saccade_left
199.7117,1.0226,saccade_left
202.2343,1.0226,saccade_left
204.757,1.0226,saccade_left
207.2797,1.0226,saccade_left
209.8024,1.0226,sacaade_right
212.325,1.0226,sacaade_right
214.8477,1.0226,sacaade_right
217.3704,1.0226,sacaade_right
219.893,1.0226,sacaade_right
222.4157,1.0226,sacaade_right
224.9384,1.0226,sacaade_right
227.4611,1.0226,sacaade_right
229.9837,1.0226,sacaade_right
232.5064,1.0226,sacaade_right
235.0291,3.023,Bfix
238.0521,4.0226,Ins_index
244.0747,1.0226,finger_left
246.5974,1.0226,finger_left
249.1201,1.0226,finger_left
251.6428,1.0226,finger_left
254.1654,1.0226,finger_left
256.6881,1.0226,finger_left
259.2108,1.0226,finger_left
261.7335,1.0226,finger_left
264.2562,1.0226,finger_left
266.7788,1.0226,finger_left
269.3015,1.0226,finger_right
271.8242,1.0226,finger_right
274.3469,1.0226,finger_right
276.8696,1.0226,finger_right
279.3923,1.0226,finger_right
281.9149,1.0226,finger_right
284.4376,1.0226,finger_right
286.9603,1.0226,finger_right
289.483,1.0226,finger_right
292.0057,1.0226,finger_right
294.5283,3.0226,Bfix
297.5676,4.0226,Ins_main
303.5903,1.0226,hand_left
306.113,1.0226,hand_left
308.6357,1.0226,hand_left
311.1584,1.0226,hand_left
313.6811,1.0226,hand_left
316.2038,1.0226,hand_left
318.7264,1.0226,hand_left
321.2491,1.0226,hand_left
323.7718,1.0226,hand_left
326.2944,1.0226,hand_left
328.8171,1.0226,hand_right
331.3398,1.0226,hand_right
333.8625,1.0226,hand_right
336.3851,1.0226,hand_right
338.9078,1.0226,hand_right
341.4305,1.0226,hand_right
343.9532,1.0226,hand_right
346.4759,1.0226,hand_right
348.9986,1.0226,hand_right
351.5213,1.0226,hand_right
354.0439,3.0227,Bfix
357.0666,4.0226,Ins_repos
363.0893,1.0226,fixation_left
365.612,1.0225,fixation_left
368.1346,1.0226,fixation_left
370.6573,1.0226,fixation_left
373.18,1.0226,fixation_left
375.7027,1.0226,fixation_left
378.2253,1.0226,fixation_left
380.748,1.0226,fixation_left
383.2707,1.0226,fixation_left
