onset,duration,trial_type,response
0.0228,8.8226,p_startup,other
8.862,0.4226,grid,other
9.2846,1.5226,6_dots,other
10.8072,3.0226,maintenance,other
15.2846,1.0226,response,miss
16.3239,0.4226,grid,other
16.7464,1.5226,2_dots_control,other
18.269,3.0226,maintenance,other
22.7464,2.0226,response,miss
24.7857,0.4226,grid,other
25.2083,1.5226,2_dots,other
26.7309,3.0226,maintenance,other
31.2083,3.0226,response,miss
34.2475,0.4226,grid,other
34.6701,1.5226,4_dots,other
36.1927,3.0226,maintenance,other
40.6701,2.0226,response,miss
42.7094,0.4226,grid,other
43.132,1.5226,6_dots_control,other
44.6546,3.0226,maintenance,other
49.132,1.5226,response,miss
50.6712,0.4226,grid,other
51.0938,1.5226,4_dots,other
52.6164,3.0226,maintenance,other
57.0938,1.0226,response,miss
58.1331,0.4226,grid,other
58.5556,1.5226,4_dots_control,other
60.0783,3.0226,maintenance,other
64.5556,1.5226,response,miss
66.0949,0.4226,grid,other
66.5175,1.5226,6_dots_control,other
68.0401,3.0226,maintenance,other
72.5175,2.5226,response,miss
75.0567,0.4226,grid,other
75.4793,1.5226,4_dots_control,other
77.0019,3.0226,maintenance,other
81.4793,3.5226,response,miss
85.0186,0.4226,grid,other
85.4411,1.5226,6_dots_control,other
86.9637,3.0226,maintenance,other
91.4411,4.5226,response,miss
95.9804,0.4226,grid,other
96.403,1.5226,2_dots,other
97.9255,3.0226,maintenance,other
102.403,1.5226,response,miss
103.9422,0.4226,grid,other
104.3648,1.5226,4_dots,other
105.8874,3.0226,maintenance,other
110.3648,3.0226,response,miss
113.404,0.4226,grid,other
113.8266,1.5226,4_dots_control,other
115.3492,3.0226,maintenance,other
119.8266,2.0226,response,miss
121.8659,0.4226,grid,other
122.2885,1.5226,6_dots,other
123.8111,3.0226,maintenance,other
128.2885,1.5226,response,miss
129.8278,0.4226,grid,other
130.2503,1.5226,2_dots,other
131.7729,3.0226,maintenance,other
136.2503,4.0226,response,miss
140.2896,0.4226,grid,other
140.7122,1.5226,2_dots_control,other
142.2348,3.0226,maintenance,other
146.7122,2.0226,response,miss
148.7514,0.4226,grid,other
149.174,1.5226,2_dots,other
150.6966,3.0226,maintenance,other
155.174,3.0177,response,miss
158.2084,0.4226,grid,other
158.631,1.5226,6_dots,other
160.1536,3.0226,maintenance,other
164.631,1.0226,response,miss
165.6702,0.4226,grid,other
166.0928,1.5226,2_dots,other
167.6154,3.0226,maintenance,other
172.0928,3.5226,response,miss
175.6321,0.4226,grid,other
176.0546,1.5226,2_dots,other
177.5772,3.0226,maintenance,other
182.0546,2.5226,response,miss
184.5939,0.4226,grid,other
185.0165,1.5226,4_dots_control,other
186.539,3.0226,maintenance,other
191.0164,5.5226,response,miss
196.5557,0.4226,grid,other
196.9783,1.5226,4_dots,other
198.5008,3.0226,maintenance,other
202.9783,1.5226,response,miss
204.5175,0.4226,grid,other
204.9401,1.5226,6_dots_control,other
206.4627,3.0226,maintenance,other
210.9401,5.0226,response,miss
215.9794,0.4226,grid,other
216.4019,1.5226,6_dots,other
217.9245,3.0226,maintenance,other
222.4019,6.0226,response,miss
228.4412,0.4226,grid,other
228.8638,1.5226,4_dots_control,other
230.3864,3.0226,maintenance,other
234.8638,2.0226,response,miss
236.903,0.4226,grid,other
237.3256,1.5226,2_dots_control,other
238.8482,3.0226,maintenance,other
243.3256,1.5226,response,miss
244.8649,0.4226,grid,other
245.2874,1.5226,6_dots,other
246.81,3.0226,maintenance,other
251.2875,4.0226,response,miss
255.3267,0.4226,grid,other
255.7493,1.5226,6_dots_control,other
257.2719,3.0226,maintenance,other
261.7493,6.0226,response,miss
267.7886,0.4226,grid,other
268.2111,1.5226,4_dots,other
269.7337,3.0226,maintenance,other
274.2111,3.0226,response,miss
277.2504,0.4226,grid,other
277.673,1.5226,6_dots,other
279.1956,3.0226,maintenance,other
283.673,4.0226,response,miss
287.7122,0.4226,grid,other
288.1348,1.5226,2_dots_control,other
289.6574,3.0226,maintenance,other
294.1348,3.5226,response,miss
297.6741,0.4226,grid,other
298.0966,1.5226,2_dots_control,other
299.6192,3.0226,maintenance,other
304.0966,1.5226,response,miss
305.6359,0.4226,grid,other
306.0585,1.5226,4_dots_control,other
307.581,3.0226,maintenance,other
312.0585,2.0226,response,miss
314.0977,0.4226,grid,other
314.5203,1.5226,2_dots_control,other
316.0429,3.0226,maintenance,other
320.5203,5.5226,response,miss
326.0595,0.4226,grid,other
326.4821,1.5226,2_dots,other
328.0047,3.0226,maintenance,other
332.4821,6.0226,response,miss
338.5214,0.4226,grid,other
338.944,1.5226,6_dots_control,other
340.4665,3.0226,maintenance,other
344.944,3.0226,response,miss
