«Êtes-vous?»,0,instructions,0,Exercice:,0,0, ,E7
raisonnable,positive,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),non,0,E7
délicate,positive,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),non,0,E7
susceptible,negative,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),oui,0,E7
futile,negative,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),oui,0,E7
démodée,neutral,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),non,0,E7
impressionnante,positive,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),non,0,E7
«Vanessa est-elle?»,0,instructions,0,Exercice:,0,0, ,E7
ingrate,negative,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),oui,0,E7
crispée,negative,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),non,0,E7
candide,positive,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),oui,0,E7
fiable,positive,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),non,0,E7
brusque,neutral,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),non,0,E7
douée,positive,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),non,0,E7
+,0,rest_pre,0,0,0,0,0,E7-R7
«Avez-vous vu?»,0,instructions,0,Exercice:,0,0, ,R7
disciplinée,positive,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R7
furieuse,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R7
brusque,neutral,recognition,other,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R7
susceptible,negative,recognition,self,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R7
importante,positive,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R7
folle,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R7
