«Êtes-vous?»,0,instructions,0,Exercice:,0,0, ,E4
nonchalante,neutral,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
casse-cou,positive,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
pointilleuse,negative,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
sociale,positive,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
originale,positive,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
incompétente,negative,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
«Vanessa est-elle?»,0,instructions,0,Exercice:,0,0, ,E4
aimable,positive,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),0,0,E4
stupide,negative,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),0,0,E4
inquiète,negative,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),0,0,E4
sournoise,negative,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),0,0,E4
impolie,negative,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),0,0,E4
jalouse,negative,encoding,other,'Vanessa est-elle?’,OUI(gauche)            NON(droite),0,0,E4
+,0,rest_pre,0,0,0,0,0,E4-R4
«Avez-vous vu?»,0,instructions,0,Exercice:,0,0, ,R4
aimable,positive,recognition,other,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
jalouse,negative,recognition,other,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
méprisante,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
nonchalante,neutral,recognition,self,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
entière,positive,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
stupide,negative,recognition,other,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
impitoyable,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
sournoise,negative,recognition,other,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
sociale,positive,recognition,self,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
perspicace,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
casse-cou,positive,recognition,self,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
invincible,neutral,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
rouspéteuse,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
consistante,positive,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
originale,positive,recognition,self,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
