«Êtes-vous?»,0,instructions,0,Exercice:,0,0,0,E4
perspicace,negative,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
consistant,positive,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
bruyant,neutral,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
confiant,positive,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
méprisant,negative,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
entier,positive,encoding,self,'Êtes-vous?’,OUI(gauche)            NON(droite),0,0,E4
«Gad est-il?»,0,instructions,0,Exercice:,,0,,E4
rouspéteur,negative,encoding,other,'Gad est-il?’,OUI(gauche)            NON(droite),0,0,E4
morne,negative,encoding,other,'Gad est-il?’,OUI(gauche)            NON(droite),0,0,E4
craintif,negative,encoding,other,'Gad est-il?’,OUI(gauche)            NON(droite),0,0,E4
impitoyable,negative,encoding,other,'Gad est-il?’,OUI(gauche)            NON(droite),0,0,E4
vertueux,positive,encoding,other,'Gad est-il?’,OUI(gauche)            NON(droite),0,0,E4
invincible,neutral,encoding,other,'Gad est-il?’,OUI(gauche)            NON(droite),0,0,E4
+,0,rest_pre,0,0,0,0,0,E4-R4
«Avez-vous vu?»,0,instructions,0,Exercice:,0,0,0,R4
original,positive,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
impitoyable,negative,recognition,other,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
nonchalant,neutral,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
entier,positive,recognition,self,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
pointilleux,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
morne,negative,recognition,other,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
impoli,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
perspicace,negative,recognition,self,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
casse-cou,positive,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
incompétent,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
méprisant,negative,recognition,self,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
confiant,positive,recognition,self,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
social,positive,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
rouspéteur,negative,recognition,other,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
vertueux,positive,recognition,other,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
inquiet,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
aimable,positive,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
bruyant,neutral,recognition,self,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
craintif,negative,recognition,other,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
consistant,positive,recognition,self,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
stupide,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
sournois,negative,recognition,0,'Avez-vous vu?’,OUI(gauche)            NON(droite),new,4,R4
invincible,neutral,recognition,other,'Avez-vous vu?’,OUI(gauche)            NON(droite),old,2,R4
