2000,redtext,empty,True,+
2350,rsvp,geomfact,false,Un triangle est une figure dont tous les côtés sont égaux.
10000,redtext,empty,True,+
10350,rsvp,arithprin,false,Tous les entiers sont des nombres pairs.
18000,redtext,empty,True,+
18350,rsvp,geomfact,false,Un triangle équilatéral est formé uniquement d'angles droits.
26000,sound,bip,True,bip_court.wav
26350,sound,context,false,226_context_21_false_vrai_eninde.wav
34000,redtext,empty,True,+
34350,rsvp,context,false,En Corée du Nord les gens sont libres de s'exprimer.
42000,sound,bip,True,bip_court.wav
42350,sound,tom,false,28_tom_31_false_faux_zidane.wav
50000,sound,bip,True,bip_court.wav
50350,sound,arithprin,true,93_arithprin_16_true_vide_multiplication.wav
58000,redtext,empty,True,+
58350,rsvp,tom,false,Selon Christophe Colomb la terre est plate.
66000,text,empty,True,+
73000,sound,bip,True,bip_court.wav
73350,sound,arithfact,true,119_arithfact_05_true_vide_nombrevingtsept.wav
81000,sound,bip,True,bip_court.wav
81350,sound,geomfact,true,248_geomfact_02_true_vide_cotesduntriangle.wav
89000,sound,bip,True,bip_court.wav
89350,sound,context,true,220_context_05_true_vrai_enallemagne.wav
97000,redtext,empty,True,+
97350,rsvp,arithfact,false,La moitié de deux cents vaut trois cent cinquante cinq.
105000,text,empty,True,+
109000,sound,bip,True,bip_court.wav
109350,sound,context,true,245_context_14_true_faux_mythologieegyptienne.wav
117000,redtext,empty,True,+
117350,rsvp,general,false,La primevère est une plante vénéneuse et épineuse.
125000,redtext,empty,True,+
125350,rsvp,colorlessg,false,L’espoir d’oignon lisse et brun fait joli et gras.
133000,redtext,empty,True,+
133350,rsvp,arithprin,true,Un nombre positif fois un nombre négatif donne un nombre négatif.
141000,redtext,empty,True,+
141350,rsvp,colorlessg,false,Dans les chiens imperceptibles le poivre est laid.
149000,redtext,empty,True,+
149350,rsvp,general,true,La tulipe est une plante multicolore à bulbe.
157000,sound,bip,True,bip_court.wav
157350,sound,general,false,233_general_35_false_vide_forcedegravitation.wav
165000,redtext,empty,True,+
165350,rsvp,colorlessg,false,Le pompier d'ailes se brise lentement sur les chiens.
173000,text,empty,True,+
181000,sound,bip,True,bip_court.wav
181350,sound,context,false,270_context_35_false_faux_enbretagne.wav
189000,sound,bip,True,bip_court.wav
189350,sound,colorlessg,false,56_colorlessg_06_false_vide_chaqueassoiffe.wav
197000,redtext,empty,True,+
