2000,redtext,empty,True,+
2350,rsvp,colorlessg,false,Pour chaque assoiffé s'évader est une majorité.
10350,sound,bip,True,bip_court.wav
10700,sound,arithprin,false,73_arithprin_21_false_vide_ordresoustraction.wav
18700,sound,bip,True,bip_court.wav
19050,sound,control,false,271_control_04_false_vide_leselonlaestdes.wav
27050,redtext,empty,True,+
27400,rsvp,control,false,La toutefois pour les est avec selon de une chacun plus.
35400,sound,bip,True,bip_court.wav
35750,sound,geomfact,true,248_geomfact_02_true_vide_cotesduntriangle.wav
43750,sound,bip,True,bip_court.wav
44100,sound,context,true,191_context_01_true_vrai_apekin.wav
52100,sound,bip,True,bip_court.wav
52450,sound,control,false,110_control_03_false_vide_quileestun.wav
60450,redtext,empty,True,+
60800,rsvp,arithfact,true,Le produit de trois par sept a comme résultat vingt et un.
68800,sound,bip,True,bip_court.wav
69150,sound,context,true,45_context_11_true_faux_londres.wav
77150,redtext,empty,True,+
77500,rsvp,context,true,Selon la Bible l'univers a été créé en quelques jours.
85500,sound,bip,True,bip_court.wav
85850,sound,arithprin,true,279_arithprin_01_true_vide_nombremultiplieparzero.wav
93850,redtext,empty,True,+
94200,rsvp,tom,false,Selon Christophe Colomb la terre est plate.
102200,sound,bip,True,bip_court.wav
102550,sound,colorlessg,false,57_colorlessg_04_false_vide_selonlebois.wav
110550,redtext,empty,True,+
110900,rsvp,arithprin,true,Ajouter zéro ne change pas un nombre.
118900,sound,bip,True,bip_court.wav
119250,sound,arithfact,false,306_arithfact_21_false_vide_quarantedivisepardeux.wav
127250,redtext,empty,True,+
127600,rsvp,geomfact,true,Tous les angles d'un carré sont des angles droits.
135600,redtext,empty,True,+
135950,rsvp,geomfact,false,Un triangle isocèle a plusieurs axes de symétrie.
143950,sound,bip,True,bip_court.wav
144300,sound,arithprin,true,278_arithprin_02_true_vide_nombremultiplieparun.wav
152300,redtext,empty,True,+
152650,rsvp,control,false,Sans pour est dont un lorsque de dedans celle ou puisque.
160650,redtext,empty,True,+
161000,rsvp,general,true,L'eau gèle à la température de zéro degrés centigrades.
169000,redtext,empty,True,+
169350,rsvp,colorlessg,false,D'après les compagnies la collectivité a la vache d'une terre.
177350,sound,bip,True,bip_court.wav
177700,sound,general,false,152_general_22_false_vide_petitvache.wav
185700,sound,bip,True,bip_court.wav
186050,sound,geomfact,false,118_geomfact_22_false_vide_hexagone.wav
194050,redtext,empty,True,+
194400,rsvp,tom,true,D'après Galilée la terre a la forme d'une sphère.
202400,sound,bip,True,bip_court.wav
202750,sound,tom,false,29_tom_21_false_vrai_mozart.wav
210750,sound,bip,True,bip_court.wav
211100,sound,arithfact,false,35_arithfact_22_false_vide_vingtdeux.wav
219100,sound,bip,True,bip_court.wav
219450,sound,tom,true,121_tom_11_true_faux_pourlesgrecs.wav
227450,redtext,empty,True,+
227800,rsvp,geomfact,true,Les angles d'un polygone régulier sont de la même taille.
235800,redtext,empty,True,+
236150,rsvp,tom,false,Pour Johnny Hallyday chanter est un hobby.
244150,sound,bip,True,bip_court.wav
244500,sound,geomfact,true,95_geomfact_01_true_vide_carrefigure.wav
252500,sound,bip,True,bip_court.wav
