2000,sound,bip,True,bip_court.wav
2350,sound,arithprin,false,96_arithprin_40_false_vide_nombrenonnul.wav
10000,sound,bip,True,bip_court.wav
10350,sound,control,false,273_control_05_false_vide_sanspourestdont.wav
18000,redtext,empty,True,+
18350,rsvp,arithfact,true,Un tiers de quarante cinq a pour valeur quinze. 
26000,sound,bip,True,bip_court.wav
26350,sound,general,true,54_general_07_true_vide_soleil.wav
34000,sound,bip,True,bip_court.wav
34350,sound,control,false,206_control_36_false_vide_histoirejours.wav
42000,text,empty,True,+
49000,redtext,empty,True,+
49350,rsvp,control,false,Lettres grave économie création partie mesure mouvement.
57000,sound,bip,True,bip_court.wav
57350,sound,arithfact,false,285_arithfact_31_false_vide_deuxfoissoixantedix.wav
65000,sound,bip,True,bip_court.wav
65350,sound,arithprin,true,221_arithprin_07_true_vide_unnombrenegatiffois.wav
73000,sound,bip,True,bip_court.wav
73350,sound,arithfact,true,303_arithfact_16_true_vide_ladivisiondeseize.wav
81000,redtext,empty,True,+
81350,rsvp,context,false,Au Vatican le pape est une personne comme les autres.
89000,sound,bip,True,bip_court.wav
89350,sound,control,false,23_control_09_false_vide_chaquedes.wav
97000,text,empty,True,+
101000,sound,bip,True,bip_court.wav
101350,sound,tom,false,85_tom_40_false_faux_einstein.wav
109000,sound,bip,True,bip_court.wav
109350,sound,colorlessg,false,143_colorlessg_19_false_vide_unpoulet.wav
117000,sound,bip,True,bip_court.wav
117350,sound,context,true,26_context_17_true_faux_londres.wav
125000,redtext,empty,True,+
125350,rsvp,tom,true,Pour le président l'Elysée est un lieu de tous les jours.
133000,redtext,empty,True,+
133350,rsvp,colorlessg,false,D'après les compagnies la collectivité a la vache d'une terre.
141000,redtext,empty,True,+
141350,rsvp,geomfact,false,Un angle droit est plus grand qu'un angle obtus.
149000,sound,bip,True,bip_court.wav
149350,sound,general,true,266_general_16_true_vide_larose.wav
157000,redtext,empty,True,+
157350,rsvp,general,false,Les dinosaures sont des mammifères qui ont disparu.
165000,redtext,empty,True,+
165350,rsvp,control,false,La est alors les par puisque de se près même je eux me.
173000,redtext,empty,True,+
