2000,redtext,empty,True,+
2350,rsvp,general,false,Les phrases françaises se lisent de la droite vers la gauche.
10000,sound,bip,True,bip_court.wav
10350,sound,colorlessg,false,276_colorlessg_13_false_vide_chiensimperceptibles.wav
18000,sound,bip,True,bip_court.wav
18350,sound,geomfact,false,136_geomfact_34_false_vide_triangleequilateral.wav
26000,redtext,empty,True,+
26350,rsvp,colorlessg,false,Un sol de vieux ciel chante bêtement un verre d'énergie.
34000,sound,bip,True,bip_court.wav
34350,sound,arithprin,false,50_arithprin_34_false_vide_nombreauquel.wav
42000,sound,bip,True,bip_court.wav
42350,sound,general,true,116_general_06_true_vide_canari.wav
50000,sound,bip,True,bip_court.wav
50350,sound,tom,false,132_tom_30_false_vrai_celinedion.wav
58000,sound,bip,True,bip_court.wav
58350,sound,context,true,138_context_06_true_vrai_sanfrancisco.wav
66000,text,empty,True,+
72000,redtext,empty,True,+
72350,rsvp,general,true,La baleine est un énorme mammifère qui vit en mer.
80000,sound,bip,True,bip_court.wav
80350,sound,general,true,281_general_02_true_vide_latulipe.wav
88000,sound,bip,True,bip_court.wav
88350,sound,control,false,294_control_02_false_vide_unmependant.wav
96000,sound,bip,True,bip_court.wav
96350,sound,tom,false,66_tom_38_false_faux_dapresmereteresa.wav
104000,redtext,empty,True,+
104350,rsvp,arithfact,true,Cinquante pour cent de trente a comme valeur quinze.
112000,text,empty,True,+
116000,redtext,empty,True,+
116350,rsvp,arithfact,false,Le triple de quinze est plus grand que deux cent soixante.
124000,redtext,empty,True,+
124350,rsvp,control,false,Compte production éléments demander courant amour fruits.
132000,text,empty,True,+
139000,sound,bip,True,bip_court.wav
139350,sound,general,false,52_general_31_false_vide_veau.wav
147000,redtext,empty,True,+
147350,rsvp,control,false,Est le une tandis comme sans te pour mais dans cependant.
155000,redtext,empty,True,+
155350,rsvp,geomfact,true,Les côtés d'un triangle équilatéral ont la même longueur.
163000,text,empty,True,+
168000,redtext,empty,True,+
168350,rsvp,context,true,Au Japon manger bruyamment est une forme de politesse.
176000,sound,bip,True,bip_court.wav
176350,sound,colorlessg,false,140_colorlessg_36_false_vide_bibliotheques.wav
184000,redtext,empty,True,+
184350,rsvp,tom,false,Selon Donald Trump le changement climatique est inquiétant.
192000,redtext,empty,True,+
192350,rsvp,arithprin,false,Une somme de nombres négatifs peut être positive.
200000,sound,bip,True,bip_court.wav
200350,sound,arithfact,true,318_arithfact_09_true_vide_quarantecinqest.wav
208000,redtext,empty,True,+
